user_id,Question,selected_Answer,selected_type,test_time,Pligt-Preben,Præstations-Preben,Perfektionist-Preben,Pyt-Preben
2e6556a8-d3d6-11ee-8cc7-d30038768d30,Du har glemt en kollegas navn midt i en samtale. Hvordan håndterer du situationen?,"Du fokuserer på samtalen og sikrer, at din opmærksomhed viser din respekt, navn eller ej.",Pligt-Preben,2024-03-10 02:22:49.642327,2,0,2,1
2e6556a8-d3d6-11ee-8cc7-d30038768d30,"Du er på biblioteket for at finde materiale til et projekt, men det virker som om alle bøgerne du skal bruge er udlånt. Hvad gør du?","Du bliver frustreret over situationen, men beslutter dig for at lave en detaljeret plan for, hvordan du kan arbejde rundt om problemet.",Perfektionist-Preben,2024-03-10 02:22:49.642327,2,0,2,1
2e6556a8-d3d6-11ee-8cc7-d30038768d30,Du er på en road trip og farer vild. Hvad er dit næste skridt?,Du bruger kort og GPS til minutiøst at planlægge din vej tilbage på sporet.,Perfektionist-Preben,2024-03-10 02:22:49.642327,2,0,2,1
2e6556a8-d3d6-11ee-8cc7-d30038768d30,Midt i en vigtig opgave går dit computerprogram ned og taber dit arbejde. Hvad gør du først?,Du tager en pause for at samle dig og undgår at lade frustrationen tage over.,Pyt-Preben,2024-03-10 02:22:49.642327,2,0,2,1
2e6556a8-d3d6-11ee-8cc7-d30038768d30,Din kollega spiller høj musik fra deres kontor. Hvordan håndterer du det?,"Du foreslår en fælles playliste, så alle kan bidrage med sange.",Pligt-Preben,2024-03-10 02:22:49.642327,2,0,2,1
2e6556a8-d3d6-11ee-8cc7-d30038768d30,Du har glemt en kollegas navn midt i en samtale. Hvordan håndterer du situationen?,"Du fokuserer på samtalen og sikrer, at din opmærksomhed viser din respekt, navn eller ej.",Pligt-Preben,2024-03-10 02:23:19.247333,2,0,2,1
2e6556a8-d3d6-11ee-8cc7-d30038768d30,"Du er på biblioteket for at finde materiale til et projekt, men det virker som om alle bøgerne du skal bruge er udlånt. Hvad gør du?","Du bliver frustreret over situationen, men beslutter dig for at lave en detaljeret plan for, hvordan du kan arbejde rundt om problemet.",Perfektionist-Preben,2024-03-10 02:23:19.247333,2,0,2,1
2e6556a8-d3d6-11ee-8cc7-d30038768d30,Du er på en road trip og farer vild. Hvad er dit næste skridt?,Du bruger kort og GPS til minutiøst at planlægge din vej tilbage på sporet.,Perfektionist-Preben,2024-03-10 02:23:19.247333,2,0,2,1
2e6556a8-d3d6-11ee-8cc7-d30038768d30,Midt i en vigtig opgave går dit computerprogram ned og taber dit arbejde. Hvad gør du først?,Du tager en pause for at samle dig og undgår at lade frustrationen tage over.,Pyt-Preben,2024-03-10 02:23:19.247333,2,0,2,1
2e6556a8-d3d6-11ee-8cc7-d30038768d30,Din kollega spiller høj musik fra deres kontor. Hvordan håndterer du det?,"Du foreslår en fælles playliste, så alle kan bidrage med sange.",Pligt-Preben,2024-03-10 02:23:19.247333,2,0,2,1
2e6556a8-d3d6-11ee-8cc7-d30038768d30,Du har glemt en kollegas navn midt i en samtale. Hvordan håndterer du situationen?,"Du fokuserer på samtalen og sikrer, at din opmærksomhed viser din respekt, navn eller ej.",Pligt-Preben,2024-03-10 02:24:01.436931,2,0,2,1
2e6556a8-d3d6-11ee-8cc7-d30038768d30,"Du er på biblioteket for at finde materiale til et projekt, men det virker som om alle bøgerne du skal bruge er udlånt. Hvad gør du?","Du bliver frustreret over situationen, men beslutter dig for at lave en detaljeret plan for, hvordan du kan arbejde rundt om problemet.",Perfektionist-Preben,2024-03-10 02:24:01.436931,2,0,2,1
2e6556a8-d3d6-11ee-8cc7-d30038768d30,Du er på en road trip og farer vild. Hvad er dit næste skridt?,Du bruger kort og GPS til minutiøst at planlægge din vej tilbage på sporet.,Perfektionist-Preben,2024-03-10 02:24:01.436931,2,0,2,1
2e6556a8-d3d6-11ee-8cc7-d30038768d30,Midt i en vigtig opgave går dit computerprogram ned og taber dit arbejde. Hvad gør du først?,Du tager en pause for at samle dig og undgår at lade frustrationen tage over.,Pyt-Preben,2024-03-10 02:24:01.436931,2,0,2,1
2e6556a8-d3d6-11ee-8cc7-d30038768d30,Din kollega spiller høj musik fra deres kontor. Hvordan håndterer du det?,"Du foreslår en fælles playliste, så alle kan bidrage med sange.",Pligt-Preben,2024-03-10 02:24:01.436931,2,0,2,1
2e6556a8-d3d6-11ee-8cc7-d30038768d30,Du har glemt en kollegas navn midt i en samtale. Hvordan håndterer du situationen?,"Du fokuserer på samtalen og sikrer, at din opmærksomhed viser din respekt, navn eller ej.",Pligt-Preben,2024-03-10 02:24:16.548119,2,0,2,1
2e6556a8-d3d6-11ee-8cc7-d30038768d30,"Du er på biblioteket for at finde materiale til et projekt, men det virker som om alle bøgerne du skal bruge er udlånt. Hvad gør du?","Du bliver frustreret over situationen, men beslutter dig for at lave en detaljeret plan for, hvordan du kan arbejde rundt om problemet.",Perfektionist-Preben,2024-03-10 02:24:16.548119,2,0,2,1
2e6556a8-d3d6-11ee-8cc7-d30038768d30,Du er på en road trip og farer vild. Hvad er dit næste skridt?,Du bruger kort og GPS til minutiøst at planlægge din vej tilbage på sporet.,Perfektionist-Preben,2024-03-10 02:24:16.548119,2,0,2,1
2e6556a8-d3d6-11ee-8cc7-d30038768d30,Midt i en vigtig opgave går dit computerprogram ned og taber dit arbejde. Hvad gør du først?,Du tager en pause for at samle dig og undgår at lade frustrationen tage over.,Pyt-Preben,2024-03-10 02:24:16.548119,2,0,2,1
2e6556a8-d3d6-11ee-8cc7-d30038768d30,Din kollega spiller høj musik fra deres kontor. Hvordan håndterer du det?,"Du foreslår en fælles playliste, så alle kan bidrage med sange.",Pligt-Preben,2024-03-10 02:24:16.548119,2,0,2,1
2e6556a8-d3d6-11ee-8cc7-d30038768d30,Du har glemt en kollegas navn midt i en samtale. Hvordan håndterer du situationen?,"Du fokuserer på samtalen og sikrer, at din opmærksomhed viser din respekt, navn eller ej.",Pligt-Preben,2024-03-10 02:24:28.029672,2,0,2,1
2e6556a8-d3d6-11ee-8cc7-d30038768d30,"Du er på biblioteket for at finde materiale til et projekt, men det virker som om alle bøgerne du skal bruge er udlånt. Hvad gør du?","Du bliver frustreret over situationen, men beslutter dig for at lave en detaljeret plan for, hvordan du kan arbejde rundt om problemet.",Perfektionist-Preben,2024-03-10 02:24:28.029672,2,0,2,1
2e6556a8-d3d6-11ee-8cc7-d30038768d30,Du er på en road trip og farer vild. Hvad er dit næste skridt?,Du bruger kort og GPS til minutiøst at planlægge din vej tilbage på sporet.,Perfektionist-Preben,2024-03-10 02:24:28.029672,2,0,2,1
2e6556a8-d3d6-11ee-8cc7-d30038768d30,Midt i en vigtig opgave går dit computerprogram ned og taber dit arbejde. Hvad gør du først?,Du tager en pause for at samle dig og undgår at lade frustrationen tage over.,Pyt-Preben,2024-03-10 02:24:28.029672,2,0,2,1
2e6556a8-d3d6-11ee-8cc7-d30038768d30,Din kollega spiller høj musik fra deres kontor. Hvordan håndterer du det?,"Du foreslår en fælles playliste, så alle kan bidrage med sange.",Pligt-Preben,2024-03-10 02:24:28.029672,2,0,2,1
2e6556a8-d3d6-11ee-8cc7-d30038768d30,Du har glemt en kollegas navn midt i en samtale. Hvordan håndterer du situationen?,"Du fokuserer på samtalen og sikrer, at din opmærksomhed viser din respekt, navn eller ej.",Pligt-Preben,2024-03-10 02:24:39.357575,2,0,2,1
2e6556a8-d3d6-11ee-8cc7-d30038768d30,"Du er på biblioteket for at finde materiale til et projekt, men det virker som om alle bøgerne du skal bruge er udlånt. Hvad gør du?","Du bliver frustreret over situationen, men beslutter dig for at lave en detaljeret plan for, hvordan du kan arbejde rundt om problemet.",Perfektionist-Preben,2024-03-10 02:24:39.357575,2,0,2,1
2e6556a8-d3d6-11ee-8cc7-d30038768d30,Du er på en road trip og farer vild. Hvad er dit næste skridt?,Du bruger kort og GPS til minutiøst at planlægge din vej tilbage på sporet.,Perfektionist-Preben,2024-03-10 02:24:39.357575,2,0,2,1
2e6556a8-d3d6-11ee-8cc7-d30038768d30,Midt i en vigtig opgave går dit computerprogram ned og taber dit arbejde. Hvad gør du først?,Du tager en pause for at samle dig og undgår at lade frustrationen tage over.,Pyt-Preben,2024-03-10 02:24:39.357575,2,0,2,1
2e6556a8-d3d6-11ee-8cc7-d30038768d30,Din kollega spiller høj musik fra deres kontor. Hvordan håndterer du det?,"Du foreslår en fælles playliste, så alle kan bidrage med sange.",Pligt-Preben,2024-03-10 02:24:39.357575,2,0,2,1
2e6556a8-d3d6-11ee-8cc7-d30038768d30,Du har glemt en kollegas navn midt i en samtale. Hvordan håndterer du situationen?,"Du fokuserer på samtalen og sikrer, at din opmærksomhed viser din respekt, navn eller ej.",Pligt-Preben,2024-03-10 02:24:51.628453,2,0,2,1
2e6556a8-d3d6-11ee-8cc7-d30038768d30,"Du er på biblioteket for at finde materiale til et projekt, men det virker som om alle bøgerne du skal bruge er udlånt. Hvad gør du?","Du bliver frustreret over situationen, men beslutter dig for at lave en detaljeret plan for, hvordan du kan arbejde rundt om problemet.",Perfektionist-Preben,2024-03-10 02:24:51.628453,2,0,2,1
2e6556a8-d3d6-11ee-8cc7-d30038768d30,Du er på en road trip og farer vild. Hvad er dit næste skridt?,Du bruger kort og GPS til minutiøst at planlægge din vej tilbage på sporet.,Perfektionist-Preben,2024-03-10 02:24:51.628453,2,0,2,1
2e6556a8-d3d6-11ee-8cc7-d30038768d30,Midt i en vigtig opgave går dit computerprogram ned og taber dit arbejde. Hvad gør du først?,Du tager en pause for at samle dig og undgår at lade frustrationen tage over.,Pyt-Preben,2024-03-10 02:24:51.628453,2,0,2,1
2e6556a8-d3d6-11ee-8cc7-d30038768d30,Din kollega spiller høj musik fra deres kontor. Hvordan håndterer du det?,"Du foreslår en fælles playliste, så alle kan bidrage med sange.",Pligt-Preben,2024-03-10 02:24:51.628453,2,0,2,1
2e6556a8-d3d6-11ee-8cc7-d30038768d30,Du har glemt en kollegas navn midt i en samtale. Hvordan håndterer du situationen?,"Du fokuserer på samtalen og sikrer, at din opmærksomhed viser din respekt, navn eller ej.",Pligt-Preben,2024-03-10 02:25:05.803316,2,0,2,1
2e6556a8-d3d6-11ee-8cc7-d30038768d30,"Du er på biblioteket for at finde materiale til et projekt, men det virker som om alle bøgerne du skal bruge er udlånt. Hvad gør du?","Du bliver frustreret over situationen, men beslutter dig for at lave en detaljeret plan for, hvordan du kan arbejde rundt om problemet.",Perfektionist-Preben,2024-03-10 02:25:05.803316,2,0,2,1
2e6556a8-d3d6-11ee-8cc7-d30038768d30,Du er på en road trip og farer vild. Hvad er dit næste skridt?,Du bruger kort og GPS til minutiøst at planlægge din vej tilbage på sporet.,Perfektionist-Preben,2024-03-10 02:25:05.803316,2,0,2,1
2e6556a8-d3d6-11ee-8cc7-d30038768d30,Midt i en vigtig opgave går dit computerprogram ned og taber dit arbejde. Hvad gør du først?,Du tager en pause for at samle dig og undgår at lade frustrationen tage over.,Pyt-Preben,2024-03-10 02:25:05.803316,2,0,2,1
2e6556a8-d3d6-11ee-8cc7-d30038768d30,Din kollega spiller høj musik fra deres kontor. Hvordan håndterer du det?,"Du foreslår en fælles playliste, så alle kan bidrage med sange.",Pligt-Preben,2024-03-10 02:25:05.803316,2,0,2,1
2e6556a8-d3d6-11ee-8cc7-d30038768d30,Du har glemt en kollegas navn midt i en samtale. Hvordan håndterer du situationen?,"Du fokuserer på samtalen og sikrer, at din opmærksomhed viser din respekt, navn eller ej.",Pligt-Preben,2024-03-10 02:25:36.413031,2,0,2,1
2e6556a8-d3d6-11ee-8cc7-d30038768d30,"Du er på biblioteket for at finde materiale til et projekt, men det virker som om alle bøgerne du skal bruge er udlånt. Hvad gør du?","Du bliver frustreret over situationen, men beslutter dig for at lave en detaljeret plan for, hvordan du kan arbejde rundt om problemet.",Perfektionist-Preben,2024-03-10 02:25:36.413031,2,0,2,1
2e6556a8-d3d6-11ee-8cc7-d30038768d30,Du er på en road trip og farer vild. Hvad er dit næste skridt?,Du bruger kort og GPS til minutiøst at planlægge din vej tilbage på sporet.,Perfektionist-Preben,2024-03-10 02:25:36.413031,2,0,2,1
2e6556a8-d3d6-11ee-8cc7-d30038768d30,Midt i en vigtig opgave går dit computerprogram ned og taber dit arbejde. Hvad gør du først?,Du tager en pause for at samle dig og undgår at lade frustrationen tage over.,Pyt-Preben,2024-03-10 02:25:36.413031,2,0,2,1
2e6556a8-d3d6-11ee-8cc7-d30038768d30,Din kollega spiller høj musik fra deres kontor. Hvordan håndterer du det?,"Du foreslår en fælles playliste, så alle kan bidrage med sange.",Pligt-Preben,2024-03-10 02:25:36.413031,2,0,2,1
2e6556a8-d3d6-11ee-8cc7-d30038768d30,Du har glemt en kollegas navn midt i en samtale. Hvordan håndterer du situationen?,"Du fokuserer på samtalen og sikrer, at din opmærksomhed viser din respekt, navn eller ej.",Pligt-Preben,2024-03-10 02:25:54.805857,2,0,2,1
2e6556a8-d3d6-11ee-8cc7-d30038768d30,"Du er på biblioteket for at finde materiale til et projekt, men det virker som om alle bøgerne du skal bruge er udlånt. Hvad gør du?","Du bliver frustreret over situationen, men beslutter dig for at lave en detaljeret plan for, hvordan du kan arbejde rundt om problemet.",Perfektionist-Preben,2024-03-10 02:25:54.805857,2,0,2,1
2e6556a8-d3d6-11ee-8cc7-d30038768d30,Du er på en road trip og farer vild. Hvad er dit næste skridt?,Du bruger kort og GPS til minutiøst at planlægge din vej tilbage på sporet.,Perfektionist-Preben,2024-03-10 02:25:54.805857,2,0,2,1
2e6556a8-d3d6-11ee-8cc7-d30038768d30,Midt i en vigtig opgave går dit computerprogram ned og taber dit arbejde. Hvad gør du først?,Du tager en pause for at samle dig og undgår at lade frustrationen tage over.,Pyt-Preben,2024-03-10 02:25:54.805857,2,0,2,1
2e6556a8-d3d6-11ee-8cc7-d30038768d30,Din kollega spiller høj musik fra deres kontor. Hvordan håndterer du det?,"Du foreslår en fælles playliste, så alle kan bidrage med sange.",Pligt-Preben,2024-03-10 02:25:54.805857,2,0,2,1
2e6556a8-d3d6-11ee-8cc7-d30038768d30,Du har glemt en kollegas navn midt i en samtale. Hvordan håndterer du situationen?,"Du fokuserer på samtalen og sikrer, at din opmærksomhed viser din respekt, navn eller ej.",Pligt-Preben,2024-03-10 03:05:26.486556,2,0,2,1
2e6556a8-d3d6-11ee-8cc7-d30038768d30,"Du er på biblioteket for at finde materiale til et projekt, men det virker som om alle bøgerne du skal bruge er udlånt. Hvad gør du?","Du bliver frustreret over situationen, men beslutter dig for at lave en detaljeret plan for, hvordan du kan arbejde rundt om problemet.",Perfektionist-Preben,2024-03-10 03:05:26.486556,2,0,2,1
2e6556a8-d3d6-11ee-8cc7-d30038768d30,Du er på en road trip og farer vild. Hvad er dit næste skridt?,Du bruger kort og GPS til minutiøst at planlægge din vej tilbage på sporet.,Perfektionist-Preben,2024-03-10 03:05:26.486556,2,0,2,1
2e6556a8-d3d6-11ee-8cc7-d30038768d30,Midt i en vigtig opgave går dit computerprogram ned og taber dit arbejde. Hvad gør du først?,Du tager en pause for at samle dig og undgår at lade frustrationen tage over.,Pyt-Preben,2024-03-10 03:05:26.486556,2,0,2,1
2e6556a8-d3d6-11ee-8cc7-d30038768d30,Din kollega spiller høj musik fra deres kontor. Hvordan håndterer du det?,"Du foreslår en fælles playliste, så alle kan bidrage med sange.",Pligt-Preben,2024-03-10 03:05:26.486556,2,0,2,1
6302963d-e097-11ee-a83f-d85ed31cba42,"Din nabo klager over, at din musik er for hÃ¸j. Hvordan reagerer du?",Du skruer ned og inviterer dem over til en dansefest nÃ¦ste gang.,Pyt-Preben,2024-03-12 21:39:34.755276,2,0,0,2
6302963d-e097-11ee-a83f-d85ed31cba42,"Du skal vÃ¦lge en film til film aften, men har svÃ¦rt ved at beslutte. Hvordan trÃ¦ffer du dit valg?","Du vÃ¦lger noget, du ved, alle kan lide, selvom det er en film, du har set fÃ¸r.",Pligt-Preben,2024-03-12 21:39:34.755276,2,0,0,2
6302963d-e097-11ee-a83f-d85ed31cba42,"Dit team skal lÃ¦re en kompleks ny software. Hvordan sikrer du, at alle er med?",Du arrangerer trÃ¦ningssessioner med ekspertundervisere for at sikre en dyb forstÃ¥else af softwaren.,PrÃ¦stations-Preben,2024-03-12 21:39:34.755276,2,0,0,2
6302963d-e097-11ee-a83f-d85ed31cba42,"Du opdager en fejl i en vens vigtige dokument, fÃ¸r de sender det. Hvordan fortÃ¦ller du dem det?","Du pÃ¥peger fejlen direkte, men med en hjÃ¦lpsom og konstruktiv tilgang.",Pligt-Preben,2024-03-12 21:39:34.755276,2,0,0,2
6302963d-e097-11ee-a83f-d85ed31cba42,Du skal vÃ¦lge en ny hobby. Hvad vÃ¦lger du?,"Noget kreativt og nyt, som du aldrig har prÃ¸vet fÃ¸r.",Pyt-Preben,2024-03-12 21:39:34.755276,2,0,0,2
6302963d-e097-11ee-a83f-d85ed31cba42,"Din nabo klager over, at din musik er for hÃ¸j. Hvordan reagerer du?",Du skruer ned og inviterer dem over til en dansefest nÃ¦ste gang.,Pyt-Preben,2024-03-12 21:39:40.173821,2,0,0,2
6302963d-e097-11ee-a83f-d85ed31cba42,"Du skal vÃ¦lge en film til film aften, men har svÃ¦rt ved at beslutte. Hvordan trÃ¦ffer du dit valg?","Du vÃ¦lger noget, du ved, alle kan lide, selvom det er en film, du har set fÃ¸r.",Pligt-Preben,2024-03-12 21:39:40.173821,2,0,0,2
6302963d-e097-11ee-a83f-d85ed31cba42,"Dit team skal lÃ¦re en kompleks ny software. Hvordan sikrer du, at alle er med?",Du arrangerer trÃ¦ningssessioner med ekspertundervisere for at sikre en dyb forstÃ¥else af softwaren.,PrÃ¦stations-Preben,2024-03-12 21:39:40.173821,2,0,0,2
6302963d-e097-11ee-a83f-d85ed31cba42,"Du opdager en fejl i en vens vigtige dokument, fÃ¸r de sender det. Hvordan fortÃ¦ller du dem det?","Du pÃ¥peger fejlen direkte, men med en hjÃ¦lpsom og konstruktiv tilgang.",Pligt-Preben,2024-03-12 21:39:40.173821,2,0,0,2
6302963d-e097-11ee-a83f-d85ed31cba42,Du skal vÃ¦lge en ny hobby. Hvad vÃ¦lger du?,"Noget kreativt og nyt, som du aldrig har prÃ¸vet fÃ¸r.",Pyt-Preben,2024-03-12 21:39:40.173821,2,0,0,2
c50f92a0-e097-11ee-a994-d85ed31cba42,Det er din tur til at planlÃ¦gge nÃ¦ste team building aktivitet. Hvad kommer du op med?,"En detaljeret orienteringslÃ¸b, der krÃ¦ver teamwork og problemlÃ¸sning.",Perfektionist-Preben,2024-03-12 21:42:35.232399,2,0,2,0
c50f92a0-e097-11ee-a994-d85ed31cba42,Du skal navngive en ny opdagelse eller opfindelse. Hvordan vÃ¦lger du navnet?,"Du vÃ¦lger et navn, der reflekterer formÃ¥let og betydningen pÃ¥ en kreativ mÃ¥de.",PrÃ¦stations-Preben,2024-03-12 21:42:35.232399,2,0,2,0
c50f92a0-e097-11ee-a994-d85ed31cba42,"Du finder en fejl i en app, du bruger dagligt. Hvordan reagerer du?","Du sÃ¸rger for at dele din opdagelse med venner, sÃ¥ de ogsÃ¥ er opmÃ¦rksomme.",Pligt-Preben,2024-03-12 21:42:35.232399,2,0,2,0
c50f92a0-e097-11ee-a994-d85ed31cba42,"Du er til en temafest, men opdager ved ankomsten, at du har misforstÃ¥et temaet. Hvordan hÃ¥ndterer du det?","Du fÃ¸ler dig utilpas og overvejer, om du kan Ã¦ndre dit outfit med det, du har i bilen.",Perfektionist-Preben,2024-03-12 21:42:35.232399,2,0,2,0
c50f92a0-e097-11ee-a994-d85ed31cba42,Hvordan organiserer du dit skrivebord?,"Det er vigtigt for dig, at dit skrivebord afspejler dit professionelle ansvar.",Pligt-Preben,2024-03-12 21:42:35.232399,2,0,2,0
83f358be-e098-11ee-938c-d85ed31cba42,Du skal vÃ¦lge en aktivitet for en teambuilding dag. Hvad foreslÃ¥r du?,"En udendÃ¸rs eventyraktivitet, der fÃ¥r alle til at grine og arbejde sammen.",Pyt-Preben,2024-03-12 21:48:24.897769,1,0,0,2
83f358be-e098-11ee-938c-d85ed31cba42,Det er tid til at sÃ¦tte personlige mÃ¥l pÃ¥ arbejdet for det kommende Ã¥r. Hvad fokuserer du pÃ¥?,"Du sÃ¦tter mÃ¥l, der udfordrer dig til at forbedre dine fÃ¦rdigheder og bidrage mere til teamets succes.",PrÃ¦stations-Preben,2024-03-12 21:48:24.897769,1,0,0,2
83f358be-e098-11ee-938c-d85ed31cba42,Du skal navngive en ny opdagelse eller opfindelse. Hvordan vÃ¦lger du navnet?,"Du vÃ¦lger et navn, der reflekterer formÃ¥let og betydningen pÃ¥ en kreativ mÃ¥de.",PrÃ¦stations-Preben,2024-03-12 21:48:24.897769,1,0,0,2
83f358be-e098-11ee-938c-d85ed31cba42,Du bliver bedt om at lede et mÃ¸de i sidste Ã¸jeblik. Hvordan forbereder du dig?,"Du improviserer og stoler pÃ¥ din evne til at lede mÃ¸det uden forberedelse, ser det som en spÃ¦ndende udfordring.",Pyt-Preben,2024-03-12 21:48:24.897769,1,0,0,2
83f358be-e098-11ee-938c-d85ed31cba42,"Du skal kÃ¸be en gave til en, der ikke Ã¸nsker sig noget. Hvad er din strategi?","Du finder en personlig gave, der afspejler din forstÃ¥else og omsorg for personen.",Pligt-Preben,2024-03-12 21:48:24.897769,1,0,0,2
a4c96c83-e098-11ee-a4c9-d85ed31cba42,Du skal vÃ¦lge et nyt sprog at lÃ¦re. Hvad motiverer dit valg?,"Det sprog, der lyder sjovest eller mest spÃ¦ndende at udtale.",Pyt-Preben,2024-03-12 21:48:26.562145,0,0,0,5
a4c96c83-e098-11ee-a4c9-d85ed31cba42,Du er pÃ¥ en road trip og farer vild. Hvad er dit nÃ¦ste skridt?,Du ser det som en del af eventyret og fortsÃ¦tter udforskningen.,Pyt-Preben,2024-03-12 21:48:26.562145,0,0,0,5
a4c96c83-e098-11ee-a4c9-d85ed31cba42,"Du skal holde en prÃ¦sentation, men glemmer pludselig dine noter derhjemme. Hvad gÃ¸r du?",Du improviserer med et smil og hÃ¥ber pÃ¥ det bedste.,Pyt-Preben,2024-03-12 21:48:26.562145,0,0,0,5
a4c96c83-e098-11ee-a4c9-d85ed31cba42,Du har glemt en kollegas navn midt i en samtale. Hvordan hÃ¥ndterer du situationen?,"Du indrÃ¸mmer Ã¦rligt og med humor, at navnet er smuttet for dig.",Pyt-Preben,2024-03-12 21:48:26.562145,0,0,0,5
a4c96c83-e098-11ee-a4c9-d85ed31cba42,Hvordan reagerer du pÃ¥ en uventet fridag?,Tager ud pÃ¥ et spontant eventyr eller starter et nyt projekt.,Pyt-Preben,2024-03-12 21:48:26.562145,0,0,0,5
a5f582fc-e098-11ee-b3a4-d85ed31cba42,"Du tilbydes en mulighed for karriereudvikling, der krÃ¦ver flytning. Hvordan beslutter du dig?","Du laver en pro/con liste for at vurdere, om fordelene ved at flytte overstiger ulemperne.",Perfektionist-Preben,2024-03-12 21:48:31.479895,2,0,1,1
a5f582fc-e098-11ee-b3a4-d85ed31cba42,Du bliver bedt om at lave en spontan tale til en sammenkomst. Hvad er din strategi?,Du tager det som en mulighed for at skinne og deler passioneret dine tanker.,PrÃ¦stations-Preben,2024-03-12 21:48:31.479895,2,0,1,1
a5f582fc-e098-11ee-b3a4-d85ed31cba42,"Du bemÃ¦rker, at arbejdsmiljÃ¸et trÃ¦nger til et lÃ¸ft. Hvad foreslÃ¥r du?",Du foreslÃ¥r regelmÃ¦ssige teammÃ¸der for at diskutere velvÃ¦re og jobtilfredshed.,Pligt-Preben,2024-03-12 21:48:31.479895,2,0,1,1
a5f582fc-e098-11ee-b3a4-d85ed31cba42,"Du fÃ¥r et spÃ¸rgsmÃ¥l, du ikke kender svaret pÃ¥, under en quiz aften. Hvordan hÃ¥ndterer du det?","Du griner og gÃ¦tter, quizzen er trods alt bare for sjov.",Pyt-Preben,2024-03-12 21:48:31.479895,2,0,1,1
a5f582fc-e098-11ee-b3a4-d85ed31cba42,"En kollega spÃ¸rger om din hjÃ¦lp til et presserende problem, lige som du skal til at gÃ¥ hjem. Hvordan reagerer du?","Du hjÃ¦lper gerne, trods det at din aftenplan bliver forsinket.",Pligt-Preben,2024-03-12 21:48:31.479895,2,0,1,1
a4c96c83-e098-11ee-a4c9-d85ed31cba42,Du skal vÃ¦lge et nyt sprog at lÃ¦re. Hvad motiverer dit valg?,"Det sprog, der lyder sjovest eller mest spÃ¦ndende at udtale.",Pyt-Preben,2024-03-12 21:50:40.219218,0,0,0,5
a4c96c83-e098-11ee-a4c9-d85ed31cba42,Du er pÃ¥ en road trip og farer vild. Hvad er dit nÃ¦ste skridt?,Du ser det som en del af eventyret og fortsÃ¦tter udforskningen.,Pyt-Preben,2024-03-12 21:50:40.219218,0,0,0,5
a4c96c83-e098-11ee-a4c9-d85ed31cba42,"Du skal holde en prÃ¦sentation, men glemmer pludselig dine noter derhjemme. Hvad gÃ¸r du?",Du improviserer med et smil og hÃ¥ber pÃ¥ det bedste.,Pyt-Preben,2024-03-12 21:50:40.219218,0,0,0,5
a4c96c83-e098-11ee-a4c9-d85ed31cba42,Du har glemt en kollegas navn midt i en samtale. Hvordan hÃ¥ndterer du situationen?,"Du indrÃ¸mmer Ã¦rligt og med humor, at navnet er smuttet for dig.",Pyt-Preben,2024-03-12 21:50:40.219218,0,0,0,5
a4c96c83-e098-11ee-a4c9-d85ed31cba42,Hvordan reagerer du pÃ¥ en uventet fridag?,Tager ud pÃ¥ et spontant eventyr eller starter et nyt projekt.,Pyt-Preben,2024-03-12 21:50:40.219218,0,0,0,5
a5f582fc-e098-11ee-b3a4-d85ed31cba42,"Du tilbydes en mulighed for karriereudvikling, der krÃ¦ver flytning. Hvordan beslutter du dig?","Du laver en pro/con liste for at vurdere, om fordelene ved at flytte overstiger ulemperne.",Perfektionist-Preben,2024-03-12 21:50:40.246146,2,0,1,1
a5f582fc-e098-11ee-b3a4-d85ed31cba42,Du bliver bedt om at lave en spontan tale til en sammenkomst. Hvad er din strategi?,Du tager det som en mulighed for at skinne og deler passioneret dine tanker.,PrÃ¦stations-Preben,2024-03-12 21:50:40.246146,2,0,1,1
a5f582fc-e098-11ee-b3a4-d85ed31cba42,"Du bemÃ¦rker, at arbejdsmiljÃ¸et trÃ¦nger til et lÃ¸ft. Hvad foreslÃ¥r du?",Du foreslÃ¥r regelmÃ¦ssige teammÃ¸der for at diskutere velvÃ¦re og jobtilfredshed.,Pligt-Preben,2024-03-12 21:50:40.246146,2,0,1,1
a5f582fc-e098-11ee-b3a4-d85ed31cba42,"Du fÃ¥r et spÃ¸rgsmÃ¥l, du ikke kender svaret pÃ¥, under en quiz aften. Hvordan hÃ¥ndterer du det?","Du griner og gÃ¦tter, quizzen er trods alt bare for sjov.",Pyt-Preben,2024-03-12 21:50:40.246146,2,0,1,1
a5f582fc-e098-11ee-b3a4-d85ed31cba42,"En kollega spÃ¸rger om din hjÃ¦lp til et presserende problem, lige som du skal til at gÃ¥ hjem. Hvordan reagerer du?","Du hjÃ¦lper gerne, trods det at din aftenplan bliver forsinket.",Pligt-Preben,2024-03-12 21:50:40.246146,2,0,1,1
83f358be-e098-11ee-938c-d85ed31cba42,Du skal vÃ¦lge en aktivitet for en teambuilding dag. Hvad foreslÃ¥r du?,"En udendÃ¸rs eventyraktivitet, der fÃ¥r alle til at grine og arbejde sammen.",Pyt-Preben,2024-03-12 21:50:45.213703,1,0,0,2
83f358be-e098-11ee-938c-d85ed31cba42,Det er tid til at sÃ¦tte personlige mÃ¥l pÃ¥ arbejdet for det kommende Ã¥r. Hvad fokuserer du pÃ¥?,"Du sÃ¦tter mÃ¥l, der udfordrer dig til at forbedre dine fÃ¦rdigheder og bidrage mere til teamets succes.",PrÃ¦stations-Preben,2024-03-12 21:50:45.213703,1,0,0,2
